"time","dx","rho_1","rho_2","x","der(dx)","der(rho_1)","der(rho_2)","der(x)","dm_1","dm_2","drho_1","drho_2"
0.00314,0.02609226495990136,1004.915506952291,1000.583367491136,0.0002379504027698373,8664.01799966167,-15.69991709349634,15.6646289630566,0.02609226495990136,10.51686877462059,10.44658478076347,-15.69991709349634,15.6646289630566
0.00316,0.1992969577327847,1004.913451993536,1000.58541499722,0.0002402053105947194,8654.081023054163,-189.5866629716636,188.8849095837783,0.1992969577327847,10.6439910721351,10.57409073533672,-189.5866629716636,188.8849095837783
0.00318,0.3721640959533197,1004.907923747248,1000.590922540424,0.0002459213792575688,8630.280772688899,-362.9227271285835,361.5632588773371,0.3721640959533197,10.97867137151915,10.90967336432987,-362.9227271285835,361.5632588773371
0.0032,0.5444168132013276,1004.89893751076,1000.599875123513,0.0002550886837776044,8592.680606362625,-535.445354675621,533.4453015067006,0.5444168132013276,11.50193642262806,11.43416965751727,-535.445354675621,533.4453015067006
0.00322,0.7157796636803551,1004.886510084775,1000.612256315784,0.0002676927394268478,8541.349741344064,-706.8994745285123,704.28423846286,0.7157796636803551,12.18862184005752,12.12219761442264,-706.8994745285123,704.28423846286
0.00324,0.8859791106703755,1004.870665736613,1000.628042434926,0.0002837130184717239,8476.386812266595,-877.0339310958691,873.8369455601826,0.8859791106703755,13.01166172830984,12.94651650562893,-877.0339310958691,873.8369455601826
0.00326,1.054743946531297,1004.851434003473,1000.647204697373,0.0003031234491694023,8397.911172735236,-1045.598470792082,1041.860881314109,1.054743946531297,13.94555097146165,13.88151291780732,-1045.598470792082,1041.860881314109
0.00328,1.221804877916207,1004.828849531544,1000.669709335728,0.000325892676380247,8306.062342852172,-1212.341653867432,1208.11195487205,1.221804877916207,14.96804269487238,14.904892015676,-1212.341653867432,1208.11195487205
0.0033,1.386896376460272,1004.80295141752,1000.6955183153,0.0003519837987890783,8200.997240675055,-1377.012254612204,1372.345884536889,1.386896376460272,16.0606317609838,15.99814727232669,-1377.012254612204,1372.345884536889
0.00332,1.549756107218968,1004.773783689949,1000.724588805882,0.0003813546113578178,8082.892207061795,-1539.358967768374,1534.317878052744,1.549756107218968,17.20829823774048,17.14628429144518,-1539.358967768374,1534.317878052744
0.00334,1.710124704676199,1004.741395261317,1000.756873128094,0.0004139584199254461,7951.9430193992,-1699.130712928567,1693.78291142947,1.710124704676199,18.3989994534748,18.33729637910114,-1699.130712928567,1693.78291142947
0.00336,1.867747722843361,1004.705839449472,1000.792319422212,0.0004497425914481628,7808.362577291806,-1856.079160379945,1850.498204180335,1.867747722843361,19.62312552771156,19.5616193174453,-1856.079160379945,1850.498204180335
0.00338,2.022374954048211,1004.667174686946,1000.830870788422,0.0004886496689132961,7652.38404750836,-2009.958600785946,2004.2230631445,2.022374954048211,20.87296485050972,20.8115861125002,-2009.958600785946,2004.2230631445
0.0034,2.173760964986004,1004.625465655721,1000.872464142956,0.0005306173459865278,7484.265415879166,-2160.526956488193,2154.719852451183,2.173760964986004,22.14225210551589,22.08097276158069,-2160.526956488193,2154.719852451183
0.00342,2.321665700764823,1004.580780300153,1000.917033273205,0.0005755781816529866,7304.277396887758,-2307.546639534761,2301.754825523257,2.321665700764823,23.42592823680246,23.36475979551196,-2307.546639534761,2301.754825523257
0.00344,2.465854597084123,1004.533191663387,1000.964506906998,0.0006234602163766216,7112.710966807765,-2450.785003640701,2445.098545896848,2.465854597084123,24.71981799738623,24.65880664630129,-2450.785003640701,2445.098545896848
0.00346,2.606098953139314,1004.482777245638,1001.014809345678,0.0006741871054342179,6909.874810388269,-2590.01491103744,2584.526430450982,2.606098953139314,26.02044853298559,25.95967065480496,-2590.01491103744,2584.526430450982
0.00348,2.742176562313614,1004.42961958704,1001.067859939206,0.000727677543507721,6696.097530046212,-2725.015548361809,2719.819534339385,2.742176562313614,27.32488034310009,27.26444006888377,-2725.015548361809,2719.819534339385
0.0035,2.873872018576099,1004.373805374504,1001.123573900855,0.0007838460761953285,6471.724227112742,-2855.572833656846,2850.764949513534,2.873872018576099,28.63061223878603,28.5706375768656,-2855.572833656846,2850.764949513534
0.00352,3.000977066171019,1004.315425713997,1001.181862042686,0.0008426029707600504,6237.117571959797,-2981.479873763324,2977.156245715621,3.000977066171019,29.93548220726879,29.87612203793245,-2981.479873763324,2977.156245715621
0.00354,3.123290881382493,1004.254576302644,1001.242630597291,0.0009038542143140157,5992.658501893568,-3102.537326128285,3098.793821366265,3.123290881382493,31.23759318711517,31.17901468440482,-3102.537326128285,3098.793821366265
0.00356,3.240619964278913,1004.191355510489,1001.305783090171,0.0009675022622885362,5738.738640993435,-3218.553299476617,3215.484816621073,3.240619964278913,32.53529754843824,32.47768324330173,-3218.553299476617,3215.484816621073
